,0.19,-0.67,0.77,-0.91,1.26,Q
12751,335444,3108.00,-0.03,1.06,-0.06,-0.28,0.19,-0.67,0.84,-1.05,1.33,Q
12752,335469,3108.00,0.02,1.01,-0.03,-0.28,0.19,-0.67,1.33,0.21,0.98,Q
12753,335494,3108.00,-0.04,1.07,-0.02,-0.28,0.19,-0.67,1.54,-1.12,1.47,Q
12754,335518,3108.00,-0.05,1.07,-0.05,-0.28,0.19,-0.67,0.91,-0.14,1.26,Q
12755,335543,3108.00,-0.04,1.04,0.05,-0.28,0.19,-0.67,0.56,-0.77,1.40,Q
12756,335570,3108.00,-0.03,1.06,-0.02,-0.28,0.19,-0.66,1.40,-0.63,1.33,Q
12757,335595,3108.00,0.00,1.05,-0.03,-0.28,0.19,-0.66,0.28,-0.63,1.33,Q
12758,335620,3108.00,-0.04,1.04,-0.04,-0.28,0.19,-0.66,1.47,0.00,1.54,Q
12759,335643,3108.00,0.05,1.09,-0.05,-0.28,0.19,-0.66,1.54,-0.77,1.19,Q
12760,335668,3108.00,-0.03,1.03,-0.05,-0.28,0.19,-0.66,1.47,-0.49,1.40,Q
12761,335710,3108.00,-0.01,1.06,0.03,-0.28,0.37,-0.86,1.19,-1.19,0.91,Q
12762,335734,3108.00,-0.04,1.04,-0.05,-0.28,0.37,-0.86,1.40,-0.70,1.26,Q
12763,335764,3108.00,-0.03,1.03,-0.02,-0.28,0.37,-0.86,0.91,-1.19,1.19,Q
12764,335789,3108.00,0.07,1.12,-0.03,-0.28,0.19,-0.66,0.84,-0.07,1.12,Q
12765,335813,3108.00,-0.04,1.07,-0.12,-0.28,0.19,-0.66,0.77,-0.98,0.91,Q
12766,335837,3108.00,-0.03,1.02,-0.05,-0.28,0.19,-0.66,1.19,-0.49,1.26,Q
12767,335861,3108.00,-0.04,1.07,0.02,-0.28,0.19,-0.66,1.33,-0.84,1.05,Q
12768,335886,3108.00,-0.04,1.09,-0.02,-0.28,0.19,-0.66,0.98,-0.77,1.19,Q
