091.00,-0.02,1.14,0.00,-0.28,0.37,-0.85,0.91,1.75,0.98,Q
3294,89034,3092.00,-0.05,1.02,0.00,-0.28,0.37,-0.85,1.33,-3.78,1.40,Q
3295,89059,3092.00,-0.02,1.14,-0.02,-0.28,0.37,-0.86,1.33,-0.91,0.84,Q
3296,89083,3092.00,0.00,1.05,-0.03,-0.28,0.37,-0.86,1.12,1.61,1.47,Q
3297,89107,3092.00,0.00,1.05,-0.04,-0.28,0.37,-0.86,0.84,2.52,1.12,Q
3298,89132,3092.00,0.02,1.05,0.00,-0.28,0.37,-0.86,0.84,1.40,0.98,Q
3299,89156,3092.00,0.03,1.07,-0.04,-0.28,0.37,-0.86,1.33,-1.26,1.12,Q
3300,89184,3092.00,-0.03,1.06,-0.02,-0.28,0.37,-0.86,1.19,-3.01,1.19,Q
3301,89226,3091.00,-0.04,1.05,0.00,-0.28,0.37,-0.86,1.05,-2.87,1.12,D
3302,89249,3091.00,-0.07,1.02,0.00,-0.28,0.37,-0.86,1.40,0.21,1.19,Q
3303,89274,3091.00,0.04,1.09,0.00,-0.28,0.37,-0.86,0.35,3.57,1.26,Q
3304,89298,3091.00,-0.02,1.05,0.00,-0.28,0.37,-0.86,1.12,1.75,1.40,Q
3305,89322,3091.00,-0.02,1.06,0.07,-0.28,0.37,-0.86,1.12,-2.52,1.47,Q
3306,89347,3091.00,-0.04,1.03,0.09,-0.28,0.37,-0.86,1.12,-1.61,1.26,Q
3307,89371,3091.00,-0.02,1.05,-0.05,-0.28,0.37,-0.86,1.12,-3.08,1.12,Q
3308,89401,3091.00,-0.02,1.05,-0.07,-0.27,0.37,-0.85,1.12,0.28,1.12,Q
3309,89425,3092.00,-0.02,1.07,0.05,-0.27,0.37,-0.85,1.47,0.49,1.33,A
3310,89449,3091.00,-0.01,1.14,0.00,-0.27,0.37,-0.85,0.98,2.59,1.05,D
3311,89474,3091.00,-0.02,1.05,-0.07,-0.27,0.37,-0.86,0.91,-0.07,0.98,Q
3312,89498,3091.00,-0.03,1.04,0.00,-0.27,0.37,-0.86,1.05,-2.17,1.12,Q
3313,89523,3091.00,-0.04,1.04,-0.03,-0.27,0.37,-0.86,1.54,-2.17,1.33,Q
3314,89547,3091.00,-0.02,1.12,-0.03,-0.28,0.37,-0.86,1.54,-1.47,1.54,Q
3315,89577,3091.00,-0.02,1.09,-0.05,-0.28,0.37,-0.86,0.91,1.96,0.84,Q
3316,89602,3091.00,0.05,1.09,-0.03,-0.28,0.37,-0.85,1.19,-1.47,0.70,Q
3317,89626,3091.00,0.00,1.05,0.02,-0.28,0.37,-0.85,1.19,0.00,1.54,Q
3318,89650,3091.00,-0.04,1.05,-0.06,-0.28,0.37,-0.85,1.12,-1.54,0.77,Q
3319,89674,3091.00,-0.02,1.05,-0.05,-0.27,0.37,-0.86,0.98,2.17,1.40,Q
3320,89699,3091.00,0.00,1.07,-0.02,-0.27,0.37,-0.86,1.26,2.31,1.33,Q
3321,89740,3091.00,0.00,1.06,-0.02,-0.28,0.37,-0.86,1.26,-3.15,1.05,Q
3322,89769,3091.00,-0.02,0.98,-0.06,-0.28,0.37,-0.86,1.26,-6.79,1.05,Q
3323,89794,3091.00,0.00,1.04,-0.03,-0.28,0.37,-0.86,1.05,-1.82,1.26,Q
3324,89819,3091.00,-0.05,1.07,-0.02,-0.28,0.37,-0.86,1.61,1.26,0.98,Q
3325,89843,3091.00,-0.02,1.05,0.00,-0.28,0.37,-0.86,0.70,6.51,1.05,Q
3326,89867,3091.00,-0.10,1.06,0.01,-0.28,0.37,-0.86,0.63,0.49,0.84,Q
3327,89891,3091.00,0.00,0.98,-0.05,-0.28,0.37,-0.86,0.91,-4.97,0.98,Q
3328,89916,3091.00,-0.11,1.05,-0.05,-0.28,0.37,-0.86,1.33,-4.34,1.12,Q
3329,89946,3091.00,-0.05,1.07,-0.06,-0.28,0.37,-0.86,1.47,-0.63,1.05,Q
3330,89970,3091.00,-0.05,1.05,-0.04,-0.28,0.37,-0.86,0.77,2.73,1.12,Q
3331,89995,3091.00,0.01,1.05,-0.05,-0.28,0.37,-0.86,1.05,1.12,1.12,Q
3332,90019,3091.00,-0.05,1.08,-0.02,-0.28,0.37,-0.86,1.05,1.47,1.33,Q
3333,90043,3091.00,-0.05,1.06,-0.02,-0.28,0.37,-0.86,1.33,-2.31,1.19,Q
3334,90067,3091.00,-0.02,1.09,-0.05,-0.28,0.37,-0.86,1.54,-4.06,1.19,Q
3335,90092,3091.00,-0.02,1.02,-0.05,-0.28,0.37,-0.86,1.05,-4.13,1.12,Q
3336,90121,3092.00,-0.02,1.00,-0.05,-0.28,0.37,-0.86,1.05,0.49,1.12,A
3337,90145,3092.00,-0.05,1.07,-0.03,-0.28,0.37,-0.85,0.91,3.85,1.12,Q
3338,90170,3091.00,0.00,1.04,-0.02,-0.28,0.37,-0.85,1.12,0.77,1.40,D
3339,90193,3091.00,-0.02,1.14,-0.06,-0.28,0.37,-0.85,1.33,-0.84,1.54,Q
3340,90218,3091.00,-0.03,1.13,0.08,-0.28,0.37,-0.86,0.98,-3.64,1.26,Q
3341,90260,3091.00,0.01,1.06,-0.05,-0.28,0.37,-0.86,0.84,-1.54,1.26,Q
3342,90285,3091.00,-0.05,1.11,0.02,-0.28,0.37,-0.87,0.98,0.49,0.91,Q
3343,90308,3091.00,-0.07,0.98,-0.06,-0.28,0.37,-0.87,1.26,3.22,1.54,Q
3344,90352,3090.00,0.00,1.06,-0.09,-0.27,0.37,-0.86,1.12,-2.45,1.61,D
3345,90377,3090.00,0.00,1.05,0.02,-0.27,0.37,-0.86,1.33,-4.06,1.12,Q
3346,90400,3091.00,-0.04,1.03,0.00,-0.27,0.37,-0.86,1.68,-3.71,1.26,A
3347,90425,3091.00,-0.04,1.04,0.00,-0.28,0.37,-0.86,1.12,-0.42,1.40,Q
3348,90449,3091.00,-0.05,1.11,-0.03,-0.28,0.37,-0.86,0.91,0.98,1.05,Q
3349,90474,3091.00,-0.05,1.05,-0.02,-0.28,0.37,-0.86,0.91,1.75,1.47,Q
3350,90498,3091.00,0.00,1.05,-0.02,-0.27,0.37,-0.85,0.70,1.12,1.12,Q
3351,90528,3091.00,0.03,1.06,-0.05,-0.27,0.37,-0.85,1.05,-2.31,1.40,Q
3352,90553,3091.00,0.06,1.09,-0.04,-0.27,0.37,-0.86,1.33,-3.22,1.40,Q
3353,90576,3091.00,-0.04,1.07,-0.02,-0.27,0.37,-0.86,0.84,-2.03,0.98,Q
3354,90601,3091.00,0.03,1.05,-0.05,-0.27,0.37,-0.86,1.12,-1.05,1.40,Q
3355,90626,3091.00,-0.02,1.02,0.00,-0.28,0.37,-0.86,1.19,1.68,1.12,Q
3356,90650,3091.00,-0.02,1.06,-0.03,-0.28,0.37,-0.86,0.98,1.05,0.98,Q
3357,90674,3091.00,-0.04,1.09,-0.05,-0.28,0.37,-0.86,1.33,-1.33,0.91,Q
3358,90703,3091.00,0.02,1.08,-0.04,-0.28,0.37,-0.86,1.12,-1.54,1.33,Q
3359,90727,3090.00,-0.04,1.07,-0.05,-0.28,0.37,-0.86,1.19,-2.10,1.26,D
3360,90752,3090.00,-0.04,1.06,0.00,-0.28,0.37,-0.86,1.19,-0.70,1.54,Q
3361,90793,3090.00,-0.09,1.05,0.00,-0.28,0.37,-0.86,0.98,0.91,1.33,Q
3362,90818,3090.00,0.00,1.05,0.07,-0.28,0.37,-0.86,1.19,-0.49,1.47,Q
3363,90842,3090.00,-0.02,1.05,0.02,-0.28,0.37,-0.86,1.05,-1.82,1.40,Q
3364,90866,3091.00,-0.02,1.07,-0.02,-0.28,0.37,-0.86,1.12,-0.98,1.26,A
3365,90896,3091.00,-0.03,1.07,-0.09,-0.28,0.37,-0.85,1.12,0.07,1.40,Q
3366,90920,3091.00,-0.03,1.05,-0.04,-0.28,0.37,-0.85,1.19,-0.70,1.05,Q
3367,90945,3091.00,0.01,1.06,-0.03,-0.28,0.37,-0.85,1.12,-1.96,1.19,Q
3368,90969,3091.00,-0.02,1.12,-0.12,-0.28,0.37,-0.86,1.05,-0.42,1.33,Q
3369,90993,3091.00,0.05,1.05,-0.07,-0.28,0.37,-0.86,0.84,-1.19,1.05,Q
3370,91018,3091.00,-0.05,1.11,-0.03,-0.28,0.37,-0.86,1.12,-0.84,1.12,Q
3371,91042,3091.00,-0.04,1.04,-0.07,-0.28,0.37,-0.86,0.91,-0.98,1.47,Q
3372,91080,3091.00,-0.03,1.10,-0.03,-0.28,0.37,-0.86,1.12,2.87,1.26,Q
3373,91104,3091.00,-0.04,1.05,0.00,-0.28,0.37,-0.86,1.26,-2.38,1.26,Q
3374,91128,3091.00,-0.04,1.05,-0.05,-0.28,0.37,-0.86,1.54,-3.92,1.05,Q
3375,91153,3091.00,-0.05,1.09,-0.03,-0.28,0.37,-0.86,1.12,-2.17,0.98,Q
3376,91177,3091.00,-0.03,1.06,-0.03,-0.28,0.37,-0.86,1.19,-0.77,1.33,Q
3377,91202,3092.00,-0.02,1.00,0.01,-0.28,0.37,-0.86,0.91,2.38,0.98,A
3378,91226,3092.00,-0.02,1.02,0.03,-0.28,0.37,-0.86,1.26,1.54,0.98,Q
3379,91250,3092.00,-0.05,1.07,-0.05,-0.28,0.37,-0.86,1.05,0.91,1.12,Q
3380,91279,3092.00,-0.05,1.00,-0.04,-0.28,0.37,-0.86,1.19,-2.52,0.91,Q
3381,91321,3092.00,0.00,1.06,-0.05,-0.28,0.37,-0.86,1.12,-1.89,1.40,Q
3382,91345,3092.00,-0.09,1.02,0.03,-0.28,0.37,-0.86,0.98,0.21,1.26,Q
3383,91369,3092.00,-0.05,1.09,-0.02,-0.28,0.37,-0.85,1.26,2.24,1.33,Q
3384,91394,3091.00,-0.02,1.04,0.00,-0.28,0.37,-0.85,1.40,-1.82,1.33,D
