8,1.03,-0.05,0.30,0.49,-1.07,0.35,-1.96,1.12,Q
477,15101,3089.00,-0.10,1.05,0.00,0.30,0.49,-1.07,0.49,-1.68,1.12,Q
478,15126,3090.00,-0.05,1.08,0.05,0.30,0.49,-1.07,-0.28,-1.54,1.40,A
479,15151,3090.00,-0.05,1.00,-0.01,0.30,0.49,-1.07,0.49,-1.61,1.33,Q
480,15174,3090.00,-0.05,1.12,-0.03,0.30,0.49,-1.07,0.49,-1.82,0.98,Q
481,15215,3090.00,-0.06,1.07,0.00,0.30,0.49,-1.07,0.35,-1.61,1.19,Q
482,15240,3090.00,-0.04,1.06,0.03,0.30,0.49,-1.07,0.49,-1.82,1.12,Q
483,15264,3090.00,-0.07,1.05,-0.02,0.30,0.49,-1.07,-0.07,-1.68,1.33,Q
484,15292,3090.00,-0.05,1.12,0.00,0.30,0.49,-1.07,0.42,-1.61,0.91,Q
485,15316,3090.00,-0.08,1.03,-0.13,0.30,0.49,-1.07,0.42,-1.68,1.33,Q
486,15341,3090.00,-0.07,1.09,-0.02,0.30,0.49,-1.07,0.35,-1.89,1.19,Q
487,15365,3090.00,-0.11,1.09,0.00,0.30,0.49,-1.07,0.21,-1.68,1.12,Q
488,15389,3090.00,-0.05,1.09,0.05,0.30,0.49,-1.07,0.07,-1.75,1.26,Q
489,15414,3090.00,-0.06,1.05,0.01,0.30,0.49,-1.07,1.12,-1.96,1.19,Q
490,15438,3090.00,0.00,1.08,0.00,0.30,0.49,-1.07,0.28,-1.75,1.19,Q
491,15462,3090.00,0.00,1.06,-0.02,0.30,0.49,-1.07,0.28,-1.82,1.05,Q
492,15491,3090.00,-0.05,1.07,-0.03,0.30,0.49,-1.07,0.35,-1.75,1.19,Q
493,15515,3090.00,-0.05,1.08,0.01,0.30,0.49,-1.07,0.14,-1.47,1.54,Q
494,15539,3090.00,-0.09,1.11,0.00,0.30,0.49,-1.07,0.14,-1.68,1.12,Q
495,15563,3090.00,-0.05,1.05,0.00,0.30,0.49,-1.07,0.91,-1.47,0.91,Q
496,15588,3090.00,-0.05,1.07,0.00,0.30,0.49,-1.07,0.07,-1.61,1.26,Q
497,15611,3090.00,-0.09,1.05,-0.05,0.30,0.49,-1.07,0.77,-1.61,1.12,Q
498,15636,3090.00,-0.05,1.04,0.00,0.30,0.49,-1.07,0.63,-1.82,1.12,Q
499,15665,3090.00,-0.04,1.05,0.00,0.30,0.49,-1.07,0.07,-1.75,1.40,Q
500,15688,3090.00,-0.11,1.05,-0.06,0.30,0.49,-1.07,0.35,-1.75,1.40,Q
501,15729,3090.00,-0.05,1.07,0.00,0.30,0.49,-1.07,-0.28,-1.61,1.26,Q
502,15754,3090.00,-0.05,1.06,0.00,0.30,0.49,-1.07,-0.21,-1.68,1.40,Q
503,15778,3090.00,-0.06,1.07,0.00,0.30,0.49,-1.07,1.26,-1.68,1.19,Q
504,15802,3090.00,-0.06,1.03,-0.02,0.30,0.49,-1.07,0.35,-1.96,1.19,Q
505,15826,3090.00,-0.06,1.05,0.00,0.30,0.49,-1.07,-0.28,-1.54,1.05,Q
506,15855,3090.00,-0.07,1.01,-0.02,0.30,0.49,-1.07,0.84,-1.96,1.26,Q
507,15880,3090.00,-0.07,1.06,0.00,0.30,0.49,-1.07,0.42,-1.47,1.19,Q
508,15903,3090.00,-0.06,1.07,0.04,0.30,0.49,-1.07,-0.28,-1.68,0.91,Q
509,15928,3090.00,-0.04,1.05,-0.03,0.30,0.49,-1.07,0.35,-1.75,1.33,Q
510,15952,3090.00,-0.05,1.05,0.00,0.30,0.49,-1.07,0.28,-1.89,1.19,Q
511,15976,3090.00,-0.04,1.05,0.09,0.30,0.49,-1.06,0.14,-1.75,0.98,Q
512,16001,3090.00,-0.07,1.07,-0.03,0.30,0.49,-1.06,0.21,-1.61,1.26,Q
513,16025,3090.00,-0.08,1.05,-0.02,0.30,0.49,-1.06,0.07,-1.47,1.26,Q
514,16054,3091.00,-0.08,1.06,-0.02,0.30,0.49,-1.07,0.14,-1.82,1.33,A
515,16077,3091.00,-0.04,1.06,0.00,0.30,0.49,-1.07,-0.28,-1.54,1.26,Q
516,16102,3091.00,-0.07,1.06,0.00,0.30,0.50,-1.07,0.63,-1.47,0.70,Q
